Date,Open,High,Low,Close,Adj Close,Volume
2000-11-22,1838.000000,1838.000000,1838.000000,1838.000000,1838.000000,0
2000-11-24,1865.000000,1865.000000,1865.000000,1865.000000,1865.000000,0
2000-11-27,1875.010010,1875.010010,1875.010010,1875.010010,1875.010010,0
2000-11-28,1857.300049,1857.300049,1857.300049,1857.300049,1857.300049,0
2000-11-29,1865.890015,1865.890015,1865.890015,1865.890015,1865.890015,0
2000-11-30,1828.420044,1828.420044,1828.420044,1828.420044,1828.420044,0
2000-12-01,1828.810059,1828.810059,1828.810059,1828.810059,1828.810059,0
2000-12-04,1842.359985,1842.359985,1842.359985,1842.359985,1842.359985,0
2000-12-05,1914.089966,1914.089966,1914.089966,1914.089966,1914.089966,0
2000-12-06,1879.579956,1879.579956,1879.579956,1879.579956,1879.579956,0
2000-12-07,1868.640015,1868.640015,1868.640015,1868.640015,1868.640015,0
2000-12-08,1905.290039,1905.290039,1905.290039,1905.290039,1905.290039,0
2000-12-11,1919.650024,1919.650024,1919.650024,1919.650024,1919.650024,0
2000-12-12,1907.099976,1907.099976,1907.099976,1907.099976,1907.099976,0
2000-12-13,1891.930054,1891.930054,1891.930054,1891.930054,1891.930054,0
2000-12-14,1865.449951,1865.449951,1865.449951,1865.449951,1865.449951,0
2000-12-15,1825.420044,1825.420044,1825.420044,1825.420044,1825.420044,0
2000-12-18,1840.180054,1840.180054,1840.180054,1840.180054,1840.180054,0
2000-12-19,1816.359985,1816.359985,1816.359985,1816.359985,1816.359985,0
2000-12-20,1759.619995,1759.619995,1759.619995,1759.619995,1759.619995,0
2000-12-21,1773.709961,1773.709961,1773.709961,1773.709961,1773.709961,0
2000-12-22,1817.000000,1817.000000,1817.000000,1817.000000,1817.000000,0
2000-12-26,1829.829956,1829.829956,1829.829956,1829.829956,1829.829956,0
2000-12-27,1849.339966,1849.339966,1849.339966,1849.339966,1849.339966,0
2000-12-28,1856.760010,1856.760010,1856.760010,1856.760010,1856.760010,0
2000-12-29,1837.369995,1837.369995,1837.369995,1837.369995,1837.369995,0
2001-01-02,1785.859985,1785.859985,1785.859985,1785.859985,1785.859985,0
2001-01-03,1875.560059,1875.560059,1875.560059,1875.560059,1875.560059,0
2001-01-04,1855.819946,1855.819946,1855.819946,1855.819946,1855.819946,0
2001-01-05,1807.130005,1807.130005,1807.130005,1807.130005,1807.130005,0
2001-01-08,1804.040039,1804.040039,1804.040039,1804.040039,1804.040039,0
2001-01-09,1810.979980,1810.979980,1810.979980,1810.979980,1810.979980,0
2001-01-10,1828.500000,1828.500000,1828.500000,1828.500000,1828.500000,0
2001-01-11,1847.369995,1847.369995,1847.369995,1847.369995,1847.369995,0
2001-01-12,1835.540039,1835.540039,1835.540039,1835.540039,1835.540039,0
2001-01-16,1847.130005,1847.130005,1847.130005,1847.130005,1847.130005,0
2001-01-17,1851.160034,1851.160034,1851.160034,1851.160034,1851.160034,0
2001-01-18,1876.939941,1876.939941,1876.939941,1876.939941,1876.939941,0
2001-01-19,1869.380005,1869.380005,1869.380005,1869.380005,1869.380005,0
2001-01-22,1869.890015,1869.890015,1869.890015,1869.890015,1869.890015,0
2001-01-23,1894.250000,1894.250000,1894.250000,1894.250000,1894.250000,0
2001-01-24,1899.709961,1899.709961,1899.709961,1899.709961,1899.709961,0
2001-01-25,1890.270020,1890.270020,1890.270020,1890.270020,1890.270020,0
2001-01-26,1886.800049,1886.800049,1886.800049,1886.800049,1886.800049,0
2001-01-29,1899.750000,1899.750000,1899.750000,1899.750000,1899.750000,0
2001-01-30,1913.130005,1913.130005,1913.130005,1913.130005,1913.130005,0
2001-01-31,1902.550049,1902.550049,1902.550049,1902.550049,1902.550049,0
2001-02-01,1913.109985,1913.109985,1913.109985,1913.109985,1913.109985,0
2001-02-02,1879.689941,1879.689941,1879.689941,1879.689941,1879.689941,0
2001-02-05,1886.479980,1886.479980,1886.479980,1886.479980,1886.479980,0
2001-02-06,1883.719971,1883.719971,1883.719971,1883.719971,1883.719971,0
2001-02-07,1868.290039,1868.290039,1868.290039,1868.290039,1868.290039,0
2001-02-08,1856.660034,1856.660034,1856.660034,1856.660034,1856.660034,0
2001-02-09,1831.959961,1831.959961,1831.959961,1831.959961,1831.959961,0
2001-02-12,1853.650024,1853.650024,1853.650024,1853.650024,1853.650024,0
2001-02-13,1837.770020,1837.770020,1837.770020,1837.770020,1837.770020,0
2001-02-14,1834.099976,1834.099976,1834.099976,1834.099976,1834.099976,0
2001-02-15,1849.150024,1849.150024,1849.150024,1849.150024,1849.150024,0
2001-02-16,1814.219971,1814.219971,1814.219971,1814.219971,1814.219971,0
2001-02-20,1782.750000,1782.750000,1782.750000,1782.750000,1782.750000,0
2001-02-21,1749.859985,1749.859985,1749.859985,1749.859985,1749.859985,0
2001-02-22,1746.500000,1746.500000,1746.500000,1746.500000,1746.500000,0
2001-02-23,1736.819946,1736.819946,1736.819946,1736.819946,1736.819946,0
2001-02-26,1767.290039,1767.290039,1767.290039,1767.290039,1767.290039,0
2001-02-27,1753.880005,1753.880005,1753.880005,1753.880005,1753.880005,0
2001-02-28,1729.079956,1729.079956,1729.079956,1729.079956,1729.079956,0
2001-03-01,1730.920044,1730.920044,1730.920044,1730.920044,1730.920044,0
2001-03-02,1721.089966,1721.089966,1721.089966,1721.089966,1721.089966,0
2001-03-05,1731.420044,1731.420044,1731.420044,1731.420044,1731.420044,0
2001-03-06,1748.739990,1748.739990,1748.739990,1748.739990,1748.739990,0
2001-03-07,1760.359985,1760.359985,1760.359985,1760.359985,1760.359985,0
2001-03-08,1764.390015,1764.390015,1764.390015,1764.390015,1764.390015,0
2001-03-09,1720.709961,1720.709961,1720.709961,1720.709961,1720.709961,0
2001-03-12,1646.420044,1646.420044,1646.420044,1646.420044,1646.420044,0
2001-03-13,1671.189941,1671.189941,1671.189941,1671.189941,1671.189941,0
2001-03-14,1628.020020,1628.020020,1628.020020,1628.020020,1628.020020,0
2001-03-15,1637.609985,1637.609985,1637.609985,1637.609985,1637.609985,0
2001-03-16,1605.479980,1605.479980,1605.479980,1605.479980,1605.479980,0
2001-03-19,1633.810059,1633.810059,1633.810059,1633.810059,1633.810059,0
2001-03-20,1594.500000,1594.500000,1594.500000,1594.500000,1594.500000,0
2001-03-21,1565.979980,1565.979980,1565.979980,1565.979980,1565.979980,0
2001-03-22,1559.650024,1559.650024,1559.650024,1559.650024,1559.650024,0
2001-03-23,1590.699951,1590.699951,1590.699951,1590.699951,1590.699951,0
2001-03-26,1608.650024,1608.650024,1608.650024,1608.650024,1608.650024,0
2001-03-27,1649.790039,1649.790039,1649.790039,1649.790039,1649.790039,0
2001-03-28,1609.670044,1609.670044,1609.670044,1609.670044,1609.670044,0
2001-03-29,1602.260010,1602.260010,1602.260010,1602.260010,1602.260010,0
2001-03-30,1619.540039,1619.540039,1619.540039,1619.540039,1619.540039,0
2001-04-02,1599.359985,1599.359985,1599.359985,1599.359985,1599.359985,0
2001-04-03,1544.349976,1544.349976,1544.349976,1544.349976,1544.349976,0
2001-04-04,1540.170044,1540.170044,1540.170044,1540.170044,1540.170044,0
2001-04-05,1607.459961,1607.459961,1607.459961,1607.459961,1607.459961,0
2001-04-06,1575.709961,1575.709961,1575.709961,1575.709961,1575.709961,0
2001-04-09,1588.500000,1588.500000,1588.500000,1588.500000,1588.500000,0
2001-04-10,1631.689941,1631.689941,1631.689941,1631.689941,1631.689941,0
2001-04-11,1628.229980,1628.229980,1628.229980,1628.229980,1628.229980,0
2001-04-12,1652.829956,1652.829956,1652.829956,1652.829956,1652.829956,0
2001-04-16,1647.500000,1647.500000,1647.500000,1647.500000,1647.500000,0
2001-04-17,1664.439941,1664.439941,1664.439941,1664.439941,1664.439941,0
2001-04-18,1729.260010,1729.260010,1729.260010,1729.260010,1729.260010,0
2001-04-19,1750.979980,1750.979980,1750.979980,1750.979980,1750.979980,0
2001-04-20,1736.020020,1736.020020,1736.020020,1736.020020,1736.020020,0
2001-04-23,1710.010010,1710.010010,1710.010010,1710.010010,1710.010010,0
2001-04-24,1689.229980,1689.229980,1689.229980,1689.229980,1689.229980,0
2001-04-25,1716.170044,1716.170044,1716.170044,1716.170044,1716.170044,0
2001-04-26,1724.380005,1724.380005,1724.380005,1724.380005,1724.380005,0
2001-04-27,1750.319946,1750.319946,1750.319946,1750.319946,1750.319946,0
2001-04-30,1745.390015,1745.390015,1745.390015,1745.390015,1745.390015,0
2001-05-01,1769.119995,1769.119995,1769.119995,1769.119995,1769.119995,0
2001-05-02,1770.660034,1770.660034,1770.660034,1770.660034,1770.660034,0
2001-05-03,1744.540039,1744.540039,1744.540039,1744.540039,1744.540039,0
2001-05-04,1769.780029,1769.780029,1769.780029,1769.780029,1769.780029,0
2001-05-07,1765.489990,1765.489990,1765.489990,1765.489990,1765.489990,0
2001-05-08,1762.410034,1762.410034,1762.410034,1762.410034,1762.410034,0
2001-05-09,1754.719971,1754.719971,1754.719971,1754.719971,1754.719971,0
2001-05-10,1754.459961,1754.459961,1754.459961,1754.459961,1754.459961,0
2001-05-11,1741.329956,1741.329956,1741.329956,1741.329956,1741.329956,0
2001-05-14,1746.010010,1746.010010,1746.010010,1746.010010,1746.010010,0
2001-05-15,1746.750000,1746.750000,1746.750000,1746.750000,1746.750000,0
2001-05-16,1796.719971,1796.719971,1796.719971,1796.719971,1796.719971,0
2001-05-17,1801.630005,1801.630005,1801.630005,1801.630005,1801.630005,0
2001-05-18,1806.829956,1806.829956,1806.829956,1806.829956,1806.829956,0
2001-05-21,1836.020020,1836.020020,1836.020020,1836.020020,1836.020020,0
2001-05-22,1831.199951,1831.199951,1831.199951,1831.199951,1831.199951,0
2001-05-23,1802.839966,1802.839966,1802.839966,1802.839966,1802.839966,0
2001-05-24,1808.640015,1808.640015,1808.640015,1808.640015,1808.640015,0
2001-05-25,1787.280029,1787.280029,1787.280029,1787.280029,1787.280029,0
2001-05-29,1773.459961,1773.459961,1773.459961,1773.459961,1773.459961,0
2001-05-30,1746.109985,1746.109985,1746.109985,1746.109985,1746.109985,0
2001-05-31,1757.089966,1757.089966,1757.089966,1757.089966,1757.089966,0
2001-06-01,1763.869995,1763.869995,1763.869995,1763.869995,1763.869995,0
2001-06-04,1772.920044,1772.920044,1772.920044,1772.920044,1772.920044,0
2001-06-05,1795.959961,1795.959961,1795.959961,1795.959961,1795.959961,0
2001-06-06,1777.250000,1777.250000,1777.250000,1777.250000,1777.250000,0
2001-06-07,1786.989990,1786.989990,1786.989990,1786.989990,1786.989990,0
2001-06-08,1770.209961,1770.209961,1770.209961,1770.209961,1770.209961,0
2001-06-11,1755.430054,1755.430054,1755.430054,1755.430054,1755.430054,0
2001-06-12,1757.479980,1757.479980,1757.479980,1757.479980,1757.479980,0
2001-06-13,1737.939941,1737.939941,1737.939941,1737.939941,1737.939941,0
2001-06-14,1707.560059,1707.560059,1707.560059,1707.560059,1707.560059,0
2001-06-15,1699.849976,1699.849976,1699.849976,1699.849976,1699.849976,0
2001-06-18,1691.589966,1691.589966,1691.589966,1691.589966,1691.589966,0
2001-06-19,1697.410034,1697.410034,1697.410034,1697.410034,1697.410034,0
2001-06-20,1712.260010,1712.260010,1712.260010,1712.260010,1712.260010,0
2001-06-21,1731.750000,1731.750000,1731.750000,1731.750000,1731.750000,0
2001-06-22,1715.390015,1715.390015,1715.390015,1715.390015,1715.390015,0
2001-06-25,1705.939941,1705.939941,1705.939941,1705.939941,1705.939941,0
2001-06-26,1703.369995,1703.369995,1703.369995,1703.369995,1703.369995,0
2001-06-27,1695.609985,1695.609985,1695.609985,1695.609985,1695.609985,0
2001-06-28,1716.810059,1716.810059,1716.810059,1716.810059,1716.810059,0
2001-06-29,1714.319946,1714.319946,1714.319946,1714.319946,1714.319946,0
2001-07-02,1731.530029,1731.530029,1731.530029,1731.530029,1731.530029,0
2001-07-03,1728.650024,1728.650024,1728.650024,1728.650024,1728.650024,0
2001-07-05,1707.680054,1707.680054,1707.680054,1707.680054,1707.680054,0
2001-07-06,1667.900024,1667.900024,1667.900024,1667.900024,1667.900024,0
2001-07-09,1679.400024,1679.400024,1679.400024,1679.400024,1679.400024,0
2001-07-10,1655.310059,1655.310059,1655.310059,1655.310059,1655.310059,0
2001-07-11,1653.540039,1653.540039,1653.540039,1653.540039,1653.540039,0
2001-07-12,1692.729980,1692.729980,1692.729980,1692.729980,1692.729980,0
2001-07-13,1703.310059,1703.310059,1703.310059,1703.310059,1703.310059,0
2001-07-16,1684.770020,1684.770020,1684.770020,1684.770020,1684.770020,0
2001-07-17,1701.569946,1701.569946,1701.569946,1701.569946,1701.569946,0
2001-07-18,1692.270020,1692.270020,1692.270020,1692.270020,1692.270020,0
2001-07-19,1702.520020,1702.520020,1702.520020,1702.520020,1702.520020,0
2001-07-20,1696.670044,1696.670044,1696.670044,1696.670044,1696.670044,0
2001-07-23,1668.900024,1668.900024,1668.900024,1668.900024,1668.900024,0
2001-07-24,1641.760010,1641.760010,1641.760010,1641.760010,1641.760010,0
2001-07-25,1668.160034,1668.160034,1668.160034,1668.160034,1668.160034,0
2001-07-26,1685.619995,1685.619995,1685.619995,1685.619995,1685.619995,0
2001-07-27,1689.790039,1689.790039,1689.790039,1689.790039,1689.790039,0
2001-07-30,1688.030029,1688.030029,1688.030029,1688.030029,1688.030029,0
2001-07-31,1697.449951,1697.449951,1697.449951,1697.449951,1697.449951,0
2001-08-01,1704.239990,1704.239990,1704.239990,1704.239990,1704.239990,0
2001-08-02,1711.170044,1711.170044,1711.170044,1711.170044,1711.170044,0
2001-08-03,1702.430054,1702.430054,1702.430054,1702.430054,1702.430054,0
2001-08-06,1683.030029,1683.030029,1683.030029,1683.030029,1683.030029,0
2001-08-07,1688.599976,1688.599976,1688.599976,1688.599976,1688.599976,0
2001-08-08,1659.579956,1659.579956,1659.579956,1659.579956,1659.579956,0
2001-08-09,1659.760010,1659.760010,1659.760010,1659.760010,1659.760010,0
2001-08-10,1669.209961,1669.209961,1669.209961,1669.209961,1669.209961,0
2001-08-13,1670.959961,1670.959961,1670.959961,1670.959961,1670.959961,0
2001-08-14,1664.609985,1664.609985,1664.609985,1664.609985,1664.609985,0
2001-08-15,1652.709961,1652.709961,1652.709961,1652.709961,1652.709961,0
2001-08-16,1657.880005,1657.880005,1657.880005,1657.880005,1657.880005,0
2001-08-17,1630.349976,1630.349976,1630.349976,1630.349976,1630.349976,0
2001-08-20,1643.589966,1643.589966,1643.589966,1643.589966,1643.589966,0
2001-08-21,1623.739990,1623.739990,1623.739990,1623.739990,1623.739990,0
2001-08-22,1635.160034,1635.160034,1635.160034,1635.160034,1635.160034,0
2001-08-23,1630.670044,1630.670044,1630.670044,1630.670044,1630.670044,0
2001-08-24,1662.739990,1662.739990,1662.739990,1662.739990,1662.739990,0
2001-08-27,1654.719971,1654.719971,1654.719971,1654.719971,1654.719971,0
2001-08-28,1629.910034,1629.910034,1629.910034,1629.910034,1629.910034,0
2001-08-29,1612.050049,1612.050049,1612.050049,1612.050049,1612.050049,0
2001-08-30,1584.770020,1584.770020,1584.770020,1584.770020,1584.770020,0
2001-08-31,1591.180054,1591.180054,1591.180054,1591.180054,1591.180054,0
2001-09-04,1590.290039,1590.290039,1590.290039,1590.290039,1590.290039,0
2001-09-05,1588.930054,1588.930054,1588.930054,1588.930054,1588.930054,0
2001-09-06,1553.410034,1553.410034,1553.410034,1553.410034,1553.410034,0
2001-09-07,1524.469971,1524.469971,1524.469971,1524.469971,1524.469971,0
2001-09-10,1533.979980,1533.979980,1533.979980,1533.979980,1533.979980,0
2001-09-17,1533.979980,1533.979980,1459.000000,1459.000000,1459.000000,0
2001-09-18,1450.540039,1450.540039,1450.540039,1450.540039,1450.540039,0
2001-09-19,1427.250000,1427.250000,1427.250000,1427.250000,1427.250000,0
2001-09-20,1382.930054,1382.930054,1382.930054,1382.930054,1382.930054,0
2001-09-21,1356.609985,1356.609985,1356.609985,1356.609985,1356.609985,0
2001-09-24,1409.500000,1409.500000,1409.500000,1409.500000,1409.500000,0
2001-09-25,1421.910034,1421.910034,1421.910034,1421.910034,1421.910034,0
2001-09-26,1415.010010,1415.010010,1415.010010,1415.010010,1415.010010,0
2001-09-27,1431.290039,1431.290039,1431.290039,1431.290039,1431.290039,0
2001-09-28,1462.689941,1462.689941,1462.689941,1462.689941,1462.689941,0
2001-10-01,1459.329956,1459.329956,1459.329956,1459.329956,1459.329956,0
2001-10-02,1477.290039,1477.290039,1477.290039,1477.290039,1477.290039,0
2001-10-03,1507.030029,1507.030029,1507.030029,1507.030029,1507.030029,0
2001-10-04,1503.310059,1503.310059,1503.310059,1503.310059,1503.310059,0
2001-10-05,1506.109985,1506.109985,1506.109985,1506.109985,1506.109985,0
2001-10-08,1493.540039,1493.540039,1493.540039,1493.540039,1493.540039,0
2001-10-09,1485.630005,1485.630005,1485.630005,1485.630005,1485.630005,0
2001-10-10,1519.770020,1519.770020,1519.770020,1519.770020,1519.770020,0
2001-10-11,1542.979980,1542.979980,1542.979980,1542.979980,1542.979980,0
2001-10-12,1534.859985,1534.859985,1534.859985,1534.859985,1534.859985,0
2001-10-15,1532.520020,1532.520020,1532.520020,1532.520020,1532.520020,0
2001-10-16,1543.150024,1543.150024,1543.150024,1543.150024,1543.150024,0
2001-10-17,1514.500000,1514.500000,1514.500000,1514.500000,1514.500000,0
2001-10-18,1502.609985,1502.609985,1502.609985,1502.609985,1502.609985,0
2001-10-19,1509.459961,1509.459961,1509.459961,1509.459961,1509.459961,0
2001-10-22,1532.550049,1532.550049,1532.550049,1532.550049,1532.550049,0
2001-10-23,1525.349976,1525.349976,1525.349976,1525.349976,1525.349976,0
2001-10-24,1525.959961,1525.959961,1525.959961,1525.959961,1525.959961,0
2001-10-25,1546.900024,1546.900024,1546.900024,1546.900024,1546.900024,0
2001-10-26,1553.260010,1553.260010,1553.260010,1553.260010,1553.260010,0
2001-10-29,1516.390015,1516.390015,1516.390015,1516.390015,1516.390015,0
