Date,Open,High,Low,Close,Adj Close,Volume
2010-10-12,1950.349976,1962.540039,1934.699951,1957.920044,1957.920044,0
2010-10-13,1959.459961,1982.319946,1959.459961,1972.079956,1972.079956,0
2010-10-14,1972.079956,1973.400024,1952.790039,1964.900024,1964.900024,0
2010-10-15,1969.829956,1977.420044,1953.790039,1968.869995,1968.869995,0
2010-10-18,1983.170044,1983.170044,1983.170044,1983.170044,1983.170044,0
2010-10-19,1982.280029,1982.280029,1941.160034,1951.670044,1951.670044,0
2010-10-20,1951.670044,1979.900024,1951.670044,1972.510010,1972.510010,0
2010-10-21,1973.880005,1991.400024,1960.790039,1976.119995,1976.119995,0
2010-10-22,1976.560059,1982.109985,1974.010010,1980.829956,1980.829956,0
2010-10-25,1980.829956,2002.579956,1980.829956,1985.109985,1985.109985,0
2010-10-26,1984.760010,1987.609985,1971.920044,1985.130005,1985.130005,0
2010-10-27,1984.729980,1984.729980,1962.040039,1980.050049,1980.050049,0
2010-10-28,1980.959961,1991.920044,1971.270020,1982.449951,1982.449951,0
2010-10-29,1982.920044,1985.280029,1975.630005,1981.589966,1981.589966,0
2010-11-01,1983.550049,2002.719971,1971.869995,1983.469971,1983.469971,0
2010-11-02,1983.469971,2002.750000,1983.469971,1998.859985,1998.859985,0
2010-11-03,1999.180054,2006.750000,1982.400024,2006.579956,2006.579956,0
2010-11-04,2009.430054,2045.630005,2009.430054,2045.619995,2045.619995,0
2010-11-05,2045.760010,2055.610107,2044.260010,2053.770020,2053.770020,0
2010-11-08,2052.610107,2052.610107,2039.859985,2049.689941,2049.689941,0
2010-11-09,2049.689941,2055.750000,2025.699951,2033.849976,2033.849976,0
2010-11-10,2033.760010,2042.819946,2018.380005,2043.160034,2043.160034,0
2010-11-11,2037.550049,2037.689941,2019.050049,2034.479980,2034.479980,0
2010-11-12,2032.729980,2032.729980,2001.829956,2010.569946,2010.569946,0
2010-11-15,2011.810059,2024.380005,2007.189941,2008.250000,2008.250000,0
2010-11-16,2007.390015,2007.390015,1966.819946,1976.260010,1976.260010,0
2010-11-17,1976.489990,1985.130005,1971.920044,1977.000000,1977.000000,0
2010-11-18,1977.000000,2013.439941,1977.000000,2007.380005,2007.380005,0
2010-11-19,2007.380005,2012.780029,1995.459961,2012.589966,2012.589966,0
2010-11-22,2010.930054,2010.930054,1987.719971,2009.520020,2009.520020,0
2010-11-23,2006.020020,2006.020020,1974.579956,1980.890015,1980.890015,0
2010-11-24,1983.380005,2010.939941,1983.380005,2010.560059,2010.560059,0
2010-11-26,2010.560059,2010.560059,1991.479980,1996.030029,1996.030029,0
2010-11-29,1995.790039,1997.630005,1969.540039,1993.829956,1993.829956,0
2010-11-30,1992.750000,1993.180054,1970.969971,1981.839966,1981.839966,0
2010-12-01,1986.349976,2027.300049,1986.349976,2024.969971,2024.969971,0
2010-12-02,2025.010010,2051.600098,2025.010010,2050.959961,2050.959961,0
2010-12-03,2049.679932,2057.750000,2042.890015,2056.399902,2056.399902,0
2010-12-06,2056.189941,2058.239990,2049.580078,2053.800049,2053.800049,0
2010-12-07,2055.820068,2073.810059,2054.139893,2054.889893,2054.889893,0
2010-12-08,2056.070068,2063.610107,2047.770020,2063.030029,2063.030029,0
2010-12-09,2064.449951,2073.760010,2060.639893,2071.120117,2071.120117,0
2010-12-10,2071.419922,2084.530029,2070.370117,2083.570068,2083.570068,0
2010-12-13,2084.639893,2094.219971,2083.469971,2084.000000,2084.000000,0
2010-12-14,2084.040039,2094.889893,2080.149902,2085.929932,2085.929932,0
2010-12-15,2085.919922,2090.409912,2073.120117,2075.290039,2075.290039,0
2010-12-16,2076.060059,2089.610107,2071.080078,2088.189941,2088.189941,0
2010-12-17,2088.169922,2093.110107,2083.189941,2089.949951,2089.949951,0
2010-12-20,2091.010010,2100.510010,2085.909912,2095.320068,2095.320068,0
2010-12-21,2096.169922,2110.010010,2096.169922,2108.260010,2108.260010,0
2010-12-22,2108.340088,2116.280029,2108.340088,2115.689941,2115.689941,0
2010-12-23,2115.139893,2115.429932,2107.629883,2112.370117,2112.370117,0
2010-12-27,2112.229980,2115.239990,2103.409912,2113.669922,2113.669922,0
2010-12-28,2113.689941,2117.649902,2111.479980,2115.320068,2115.320068,0
2010-12-29,2116.040039,2122.189941,2116.040039,2117.830078,2117.830078,0
2010-12-30,2117.489990,2119.979980,2111.989990,2114.699951,2114.699951,0
2010-12-31,2114.139893,2117.149902,2108.580078,2114.290039,2114.290039,0
2011-01-03,2115.969971,2145.439941,2115.969971,2138.300049,2138.300049,0
2011-01-04,2139.260010,2141.899902,2122.810059,2135.530029,2135.530029,0
2011-01-05,2135.229980,2148.020020,2127.429932,2146.500000,2146.500000,0
2011-01-06,2146.699951,2149.199951,2136.129883,2142.760010,2142.760010,0
2011-01-07,2142.800049,2148.500000,2122.199951,2138.810059,2138.810059,0
2011-01-10,2137.979980,2138.830078,2123.110107,2135.860107,2135.860107,0
2011-01-11,2137.639893,2148.429932,2135.699951,2143.820068,2143.820068,0
2011-01-12,2145.820068,2164.649902,2145.820068,2163.360107,2163.360107,0
2011-01-13,2162.870117,2164.719971,2154.129883,2159.659912,2159.659912,0
2011-01-14,2159.550049,2175.679932,2155.550049,2175.679932,2175.679932,0
2011-01-18,2175.540039,2180.429932,2170.479980,2178.719971,2178.719971,0
2011-01-19,2178.530029,2178.530029,2151.600098,2156.969971,2156.969971,0
2011-01-20,2156.830078,2159.409912,2139.050049,2154.179932,2154.179932,0
2011-01-21,2154.729980,2172.590088,2154.729980,2159.429932,2159.429932,0
2011-01-24,2159.669922,2173.889893,2157.929932,2172.030029,2172.030029,0
2011-01-25,2171.169922,2172.669922,2155.320068,2172.669922,2172.669922,0
2011-01-26,2172.860107,2186.629883,2172.860107,2181.919922,2181.919922,0
2011-01-27,2181.959961,2189.750000,2178.169922,2186.929932,2186.929932,0
2011-01-28,2186.929932,2192.139893,2145.899902,2147.949951,2147.949951,0
2011-01-31,2148.020020,2166.149902,2148.020020,2164.399902,2164.399902,0
2011-02-01,2165.770020,2202.649902,2165.770020,2200.540039,2200.540039,0
2011-02-02,2199.790039,2200.489990,2192.280029,2194.939941,2194.939941,0
2011-02-03,2194.939941,2202.699951,2179.860107,2200.419922,2200.419922,0
2011-02-04,2200.409912,2206.939941,2191.250000,2206.800049,2206.800049,0
2011-02-07,2206.800049,2226.929932,2206.800049,2220.600098,2220.600098,0
2011-02-08,2220.489990,2230.590088,2215.389893,2230.590088,2230.590088,0
2011-02-09,2230.360107,2230.489990,2214.290039,2224.639893,2224.639893,0
2011-02-10,2224.080078,2227.840088,2209.209961,2226.510010,2226.510010,0
2011-02-11,2226.510010,2241.540039,2216.729980,2239.080078,2239.080078,0
2011-02-14,2238.860107,2245.770020,2235.340088,2244.889893,2244.889893,0
2011-02-15,2244.409912,2244.409912,2231.770020,2237.899902,2237.899902,0
2011-02-16,2238.300049,2254.159912,2238.300049,2252.300049,2252.300049,0
2011-02-17,2252.020020,2261.060059,2243.320068,2259.419922,2259.419922,0
2011-02-18,2259.459961,2265.629883,2255.479980,2263.790039,2263.790039,0
2011-02-22,2263.790039,2263.790039,2211.969971,2217.350098,2217.350098,0
2011-02-23,2217.350098,2221.439941,2191.040039,2203.889893,2203.889893,0
2011-02-24,2203.889893,2210.110107,2181.820068,2202.229980,2202.229980,0
2011-02-25,2203.620117,2226.689941,2203.620117,2226.050049,2226.050049,0
2011-02-28,2226.030029,2242.360107,2226.030029,2238.550049,2238.550049,0
2011-03-01,2239.120117,2246.540039,2202.929932,2203.320068,2203.320068,0
2011-03-02,2203.219971,2216.719971,2197.050049,2207.239990,2207.239990,0
2011-03-03,2207.409912,2247.500000,2207.409912,2245.330078,2245.330078,0
2011-03-04,2245.280029,2245.620117,2214.330078,2228.780029,2228.780029,0
2011-03-07,2229.989990,2239.760010,2199.840088,2210.260010,2210.260010,0
2011-03-08,2210.040039,2236.580078,2204.830078,2230.399902,2230.399902,0
2011-03-09,2230.350098,2232.659912,2214.169922,2227.699951,2227.699951,0
2011-03-10,2226.050049,2226.050049,2184.219971,2185.649902,2185.649902,0
2011-03-11,2184.870117,2208.010010,2180.500000,2201.810059,2201.810059,0
2011-03-14,2200.370117,2200.370117,2171.610107,2188.560059,2188.560059,0
2011-03-15,2188.560059,2188.560059,2129.120117,2164.060059,2164.060059,0
2011-03-16,2121.939941,2121.939941,2121.939941,2121.939941,2121.939941,0
2011-03-17,2122.010010,2159.080078,2122.010010,2150.429932,2150.429932,0
2011-03-18,2150.850098,2175.969971,2150.850098,2159.689941,2159.689941,0
2011-03-21,2162.780029,2195.790039,2162.780029,2192.090088,2192.090088,0
2011-03-22,2184.570068,2184.570068,2184.570068,2184.570068,2184.570068,0
2011-03-23,2184.570068,2195.929932,2168.229980,2190.959961,2190.959961,0
2011-03-24,2211.419922,2211.419922,2211.419922,2211.419922,2211.419922,0
2011-03-25,2211.429932,2227.489990,2211.429932,2218.419922,2218.419922,0
2011-03-28,2218.610107,2228.399902,2212.320068,2212.320068,2212.320068,0
2011-03-29,2212.409912,2228.409912,2203.909912,2228.409912,2228.409912,0
2011-03-30,2228.879883,2249.169922,2228.879883,2243.550049,2243.550049,0
2011-03-31,2243.399902,2246.129883,2238.110107,2239.439941,2239.439941,0
2011-04-01,2239.449951,2259.729980,2239.449951,2250.580078,2250.580078,0
2011-04-04,2250.810059,2257.810059,2244.949951,2251.639893,2251.639893,0
2011-04-05,2251.639893,2260.639893,2246.850098,2251.260010,2251.260010,0
2011-04-06,2251.810059,2262.629883,2248.850098,2257.110107,2257.110107,0
2011-04-07,2257.100098,2262.580078,2242.280029,2253.760010,2253.760010,0
2011-04-08,2254.050049,2263.800049,2235.909912,2244.739990,2244.739990,0
2011-04-11,2244.760010,2254.250000,2232.679932,2238.510010,2238.510010,0
2011-04-12,2221.120117,2221.120117,2221.120117,2221.120117,2221.120117,0
2011-04-13,2221.120117,2233.270020,2212.729980,2221.770020,2221.770020,0
2011-04-14,2221.510010,2225.780029,2201.639893,2221.989990,2221.989990,0
2011-04-15,2222.320068,2236.149902,2220.570068,2230.699951,2230.699951,0
2011-04-18,2229.979980,2229.979980,2188.469971,2206.149902,2206.149902,0
2011-04-19,2206.239990,2218.899902,2204.179932,2218.860107,2218.860107,0
2011-04-20,2219.040039,2252.639893,2219.040039,2248.899902,2248.899902,0
2011-04-21,2249.250000,2260.929932,2249.250000,2260.840088,2260.840088,0
2011-04-25,2260.830078,2261.179932,2250.840088,2257.239990,2257.239990,0
2011-04-26,2257.479980,2281.560059,2257.479980,2277.510010,2277.510010,0
2011-04-27,2277.830078,2295.100098,2272.469971,2292.129883,2292.129883,0
2011-04-28,2292.030029,2302.310059,2288.590088,2300.459961,2300.459961,0
2011-04-29,2300.419922,2307.320068,2297.429932,2305.760010,2305.760010,0
2011-05-02,2305.760010,2317.550049,2297.239990,2301.719971,2301.719971,0
2011-05-03,2301.719971,2301.719971,2281.909912,2293.949951,2293.949951,0
2011-05-04,2294.149902,2294.149902,2268.250000,2278.629883,2278.629883,0
2011-05-05,2277.959961,2279.810059,2247.820068,2258.080078,2258.080078,0
2011-05-06,2258.959961,2290.679932,2258.840088,2266.969971,2266.969971,0
2011-05-09,2266.760010,2282.610107,2264.320068,2277.300049,2277.300049,0
2011-05-10,2295.719971,2295.719971,2295.719971,2295.719971,2295.719971,0
2011-05-11,2295.669922,2295.669922,2260.610107,2271.469971,2271.469971,0
2011-05-12,2282.840088,2282.840088,2282.840088,2282.840088,2282.840088,0
2011-05-13,2282.800049,2286.090088,2257.139893,2264.520020,2264.520020,0
2011-05-16,2264.500000,2273.860107,2246.879883,2250.610107,2250.610107,0
2011-05-17,2250.610107,2252.010010,2232.110107,2250.350098,2250.350098,0
2011-05-18,2249.840088,2272.100098,2246.239990,2270.570068,2270.570068,0
2011-05-19,2270.570068,2281.020020,2263.429932,2275.709961,2275.709961,0
2011-05-20,2275.389893,2275.389893,2253.760010,2258.209961,2258.209961,0
2011-05-23,2257.879883,2257.879883,2223.679932,2231.310059,2231.310059,0
2011-05-24,2231.879883,2242.080078,2225.389893,2229.489990,2229.489990,0
2011-05-25,2229.629883,2245.719971,2221.909912,2236.750000,2236.750000,0
2011-05-26,2237.040039,2250.360107,2226.489990,2246.129883,2246.129883,0
2011-05-27,2246.129883,2261.270020,2246.129883,2255.739990,2255.739990,0
2011-05-31,2279.659912,2279.659912,2279.659912,2279.659912,2279.659912,0
2011-06-01,2279.659912,2279.659912,2226.310059,2227.959961,2227.959961,0
2011-06-02,2227.959961,2233.870117,2212.810059,2225.360107,2225.360107,0
2011-06-03,2225.360107,2225.360107,2199.879883,2203.810059,2203.810059,0
2011-06-06,2203.979980,2203.979980,2177.629883,2180.139893,2180.139893,0
2011-06-07,2180.379883,2197.169922,2177.709961,2178.149902,2178.149902,0
2011-06-08,2177.620117,2181.699951,2165.379883,2169.500000,2169.500000,0
2011-06-09,2169.629883,2194.909912,2169.629883,2185.520020,2185.520020,0
2011-06-10,2184.840088,2184.840088,2150.379883,2155.000000,2155.000000,0
2011-06-13,2157.149902,2157.149902,2157.149902,2157.149902,2157.149902,0
2011-06-14,2157.810059,2192.209961,2157.810059,2184.479980,2184.479980,0
2011-06-15,2146.449951,2146.449951,2146.449951,2146.449951,2146.449951,0
2011-06-16,2146.629883,2161.189941,2133.969971,2150.580078,2150.580078,0
2011-06-17,2152.179932,2171.250000,2150.169922,2157.139893,2157.139893,0
2011-06-20,2157.129883,2172.280029,2150.449951,2168.800049,2168.800049,0
2011-06-21,2168.860107,2201.469971,2168.860107,2198.149902,2198.149902,0
2011-06-22,2198.080078,2203.389893,2183.340088,2184.030029,2184.030029,0
2011-06-23,2183.120117,2183.120117,2142.840088,2177.850098,2177.850098,0
2011-06-24,2177.080078,2178.590088,2150.270020,2152.310059,2152.310059,0
2011-06-27,2152.300049,2180.250000,2150.760010,2172.080078,2172.080078,0
2011-06-28,2172.270020,2200.679932,2172.270020,2200.679932,2200.679932,0
2011-06-29,2200.979980,2221.959961,2200.979980,2219.199951,2219.199951,0
2011-06-30,2219.590088,2243.909912,2219.590088,2241.659912,2241.659912,0
2011-07-01,2241.659912,2276.239990,2237.479980,2274.260010,2274.260010,0
2011-07-05,2274.129883,2276.320068,2265.139893,2271.290039,2271.290039,0
2011-07-06,2270.750000,2276.479980,2259.479980,2274.419922,2274.419922,0
2011-07-07,2275.090088,2303.729980,2275.090088,2298.310059,2298.310059,0
2011-07-08,2296.909912,2296.909912,2265.169922,2282.320068,2282.320068,0
2011-07-11,2281.479980,2281.479980,2235.810059,2241.070068,2241.070068,0
2011-07-12,2241.280029,2254.110107,2230.610107,2231.149902,2231.149902,0
2011-07-13,2232.520020,2261.439941,2232.520020,2238.290039,2238.290039,0
2011-07-14,2238.330078,2253.850098,2219.239990,2223.290039,2223.290039,0
2011-07-15,2223.290039,2238.280029,2220.989990,2235.649902,2235.649902,0
2011-07-18,2235.300049,2235.300049,2201.300049,2217.550049,2217.550049,0
2011-07-19,2253.709961,2253.709961,2253.709961,2253.709961,2253.709961,0
2011-07-20,2257.000000,2260.000000,2248.489990,2252.520020,2252.520020,0
2011-07-21,2252.199951,2288.469971,2252.199951,2283.229980,2283.229980,0
2011-07-22,2283.229980,2287.129883,2271.590088,2285.340088,2285.340088,0
2011-07-25,2284.159912,2284.159912,2261.679932,2272.469971,2272.469971,0
2011-07-26,2272.409912,2274.310059,2259.149902,2263.149902,2263.149902,0
2011-07-27,2263.100098,2263.100098,2214.800049,2217.290039,2217.290039,0
2011-07-28,2217.199951,2236.719971,2207.540039,2210.330078,2210.330078,0
2011-07-29,2209.389893,2216.270020,2180.070068,2196.080078,2196.080078,0
2011-08-01,2196.600098,2221.739990,2166.250000,2187.000000,2187.000000,0
2011-08-02,2186.350098,2186.350098,2131.070068,2131.100098,2131.100098,0
2011-08-03,2131.459961,2143.260010,2097.989990,2142.560059,2142.560059,0
2011-08-04,2142.379883,2142.379883,2039.209961,2040.199951,2040.199951,0
2011-08-05,2040.560059,2070.870117,1985.829956,2039.040039,2039.040039,0
2011-08-08,1903.469971,1903.469971,1903.469971,1903.469971,1903.469971,0
2011-08-09,1993.760010,1993.760010,1993.760010,1993.760010,1993.760010,0
2011-08-10,1992.459961,1992.459961,1901.050049,1906.530029,1906.530029,0
2011-08-11,1907.459961,2018.010010,1907.459961,1995.140015,1995.140015,0
2011-08-12,1995.540039,2023.040039,1991.910034,2005.670044,2005.670044,0
2011-08-15,2005.760010,2049.510010,2005.760010,2049.510010,2049.510010,0
2011-08-16,2049.060059,2049.060059,2008.739990,2029.920044,2029.920044,0
2011-08-17,2030.140015,2056.659912,2015.619995,2032.410034,2032.410034,0
2011-08-18,1941.920044,1941.920044,1941.920044,1941.920044,1941.920044,0
2011-08-19,1941.609985,1965.569946,1910.270020,1912.770020,1912.770020,0
2011-08-22,1913.270020,1913.270020,1913.270020,1913.270020,1913.270020,0
2011-08-23,1914.189941,1978.890015,1911.719971,1978.890015,1978.890015,0
2011-08-24,1978.569946,2006.489990,1968.589966,2005.130005,2005.130005,0
2011-08-25,2003.589966,2027.400024,1967.459961,1973.959961,1973.959961,0
2011-08-26,1973.250000,2011.349976,1934.180054,2004.109985,2004.109985,0
2011-08-29,2006.000000,2061.129883,2006.000000,2061.050049,2061.050049,0
2011-08-30,2060.489990,2078.100098,2036.670044,2066.370117,2066.370117,0
2011-08-31,2066.510010,2096.669922,2060.280029,2076.780029,2076.780029,0
2011-09-01,2077.159912,2094.489990,2051.149902,2052.300049,2052.300049,0
2011-09-02,2051.419922,2051.419922,1994.609985,2000.500000,2000.500000,0
2011-09-06,2000.500000,2000.500000,1942.839966,1985.670044,1985.670044,0
2011-09-07,1986.709961,2043.050049,1986.709961,2043.050049,2043.050049,0
2011-09-08,2041.949951,2052.889893,2016.989990,2021.420044,2021.420044,0
2011-09-09,2020.520020,2020.520020,1957.449951,1967.469971,1967.469971,0
2011-09-12,1966.219971,1981.609985,1936.510010,1981.300049,1981.300049,0
2011-09-13,1981.849976,2005.410034,1973.069946,2000.079956,2000.079956,0
2011-09-14,2000.839966,2050.389893,1982.780029,2027.040039,2027.040039,0
2011-09-15,2028.339966,2062.250000,2028.339966,2062.250000,2062.250000,0
2011-09-16,2062.419922,2080.919922,2054.310059,2074.060059,2074.060059,0
2011-09-19,2072.320068,2072.320068,2026.890015,2053.739990,2053.739990,0
2011-09-20,2054.439941,2081.550049,2048.959961,2050.389893,2050.389893,0
2011-09-21,2053.020020,2057.580078,1989.189941,1990.199951,1990.199951,0
2011-09-22,1986.430054,1986.430054,1900.569946,1926.760010,1926.760010,0
2011-09-23,1925.489990,1947.500000,1912.770020,1938.729980,1938.729980,0
2011-09-26,1939.540039,1986.099976,1929.589966,1983.969971,1983.969971,0
2011-09-27,1984.609985,2040.109985,1984.609985,2005.189941,2005.189941,0
2011-09-28,2005.219971,2021.130005,1962.589966,1964.199951,1964.199951,0
2011-09-29,1965.359985,2006.530029,1945.199951,1980.229980,1980.229980,0
2011-09-30,1979.430054,1979.430054,1930.650024,1930.790039,1930.790039,0
2011-10-03,1930.430054,1943.709961,1875.319946,1875.949951,1875.949951,0
2011-10-04,1872.869995,1920.140015,1834.209961,1918.390015,1918.390015,0
2011-10-05,1918.530029,1956.150024,1904.280029,1953.670044,1953.670044,0
2011-10-06,1953.800049,1990.410034,1938.140015,1989.609985,1989.609985,0
2011-10-07,1989.699951,2000.589966,1964.479980,1973.420044,1973.420044,0
2011-10-10,1978.000000,2040.800049,1978.000000,2040.760010,2040.760010,0
2011-10-11,2040.270020,2048.189941,2027.800049,2041.900024,2041.900024,0
2011-10-12,2043.020020,2084.100098,2043.020020,2062.219971,2062.219971,0
2011-10-13,2061.719971,2062.580078,2033.739990,2056.260010,2056.260010,0
2011-10-14,2059.659912,2092.050049,2059.659912,2091.989990,2091.989990,0
2011-10-17,2091.820068,2091.820068,2047.530029,2051.540039,2051.540039,0
2011-10-18,2051.360107,2106.629883,2035.520020,2093.429932,2093.429932,0
2011-10-19,2090.159912,2100.709961,2060.870117,2067.280029,2067.280029,0
